gs_text34,iso3,weight,age,sex
Bite of Venomous Animal,BLR,0.00001884,0,1
Diarrhea/Dysentery,BLR,0.03786694,0,1
Drowning,BLR,0.00031899,0,1
Encephalitis,BLR,0.01916494,0,1
Falls,BLR,0.00305813,0,1
Fires,BLR,0.00030271,0,1
Hemorrhagic fever,BLR,0.00032311,0,1
Malaria,BLR,0,0,1
Measles,BLR,0.00043965,0,1
Meningitis,BLR,0.02379796,0,1
Other Cancers,BLR,0.03723939,0,1
Other Cardiovascular Diseases,BLR,0.0179023,0,1
Other Defined Causes of Child Deaths,BLR,0.67712612,0,1
Other Digestive Diseases,BLR,0,0,1
Other Infectious Diseases,BLR,0.06656629,0,1
Pneumonia,BLR,0.11129102,0,1
Poisonings,BLR,0.00274212,0,1
Road Traffic,BLR,0.00072776,0,1
Sepsis,BLR,0.00091483,0,1
Violent Death,BLR,0.00015224,0,1
AIDS,BLR,0.00006694,5,0
Bite of Venomous Animal,BLR,0.00010632,5,0
Diarrhea/Dysentery,BLR,0.00694872,5,0
Drowning,BLR,0.03751322,5,0
Encephalitis,BLR,0.00312169,5,0
Falls,BLR,0.01799701,5,0
Fires,BLR,0.0020396,5,0
Hemorrhagic fever,BLR,0.00124695,5,0
Malaria,BLR,0,5,0
Measles,BLR,0.00034436,5,0
Meningitis,BLR,0.00345124,5,0
Other Cancers,BLR,0.29469664,5,0
Other Cardiovascular Diseases,BLR,0.02977307,5,0
Other Defined Causes of Child Deaths,BLR,0.42573982,5,0
Other Digestive Diseases,BLR,0.01295139,5,0
Other Infectious Diseases,BLR,0.03475263,5,0
Pneumonia,BLR,0.0287109,5,0
Poisonings,BLR,0.06043534,5,0
Road Traffic,BLR,0.03917493,5,0
Sepsis,BLR,0.00067116,5,0
Violent Death,BLR,0.00025808,5,0
AIDS,BLR,0.00009077,5,1
Bite of Venomous Animal,BLR,0.00003313,5,1
Diarrhea/Dysentery,BLR,0.00651563,5,1
Drowning,BLR,0.01390546,5,1
Encephalitis,BLR,0.00307495,5,1
Falls,BLR,0.01437601,5,1
Fires,BLR,0.00163839,5,1
Hemorrhagic fever,BLR,0.00153613,5,1
Malaria,BLR,0,5,1
Measles,BLR,0.00142369,5,1
Meningitis,BLR,0.00339943,5,1
Other Cancers,BLR,0.38836046,5,1
Other Cardiovascular Diseases,BLR,0.02857973,5,1
Other Defined Causes of Child Deaths,BLR,0.37286586,5,1
Other Digestive Diseases,BLR,0.0094793,5,1
Other Infectious Diseases,BLR,0.03444037,5,1
Pneumonia,BLR,0.02339786,5,1
Poisonings,BLR,0.05612466,5,1
Road Traffic,BLR,0.03937319,5,1
Sepsis,BLR,0.0010353,5,1
Violent Death,BLR,0.00034968,5,1
AIDS,BIH,0.00943042,1,0
Bite of Venomous Animal,BIH,0.00006389,1,0
Diarrhea/Dysentery,BIH,0.00761388,1,0
Drowning,BIH,0.00536392,1,0
Encephalitis,BIH,0.00331307,1,0
Falls,BIH,0.00626133,1,0
Fires,BIH,0.00107918,1,0
Hemorrhagic fever,BIH,0.00217392,1,0
Malaria,BIH,0,1,0
Measles,BIH,0.00078075,1,0
Meningitis,BIH,0.01549452,1,0
Other Cancers,BIH,0.37628215,1,0
Other Cardiovascular Diseases,BIH,0.05855508,1,0
Other Defined Causes of Child Deaths,BIH,0.29608142,1,0
Other Digestive Diseases,BIH,0.03871495,1,0
Other Infectious Diseases,BIH,0.03684218,1,0
Pneumonia,BIH,0.04576637,1,0
Poisonings,BIH,0.09377495,1,0
Road Traffic,BIH,0.00141912,1,0
Sepsis,BIH,0.00090052,1,0
Violent Death,BIH,0.00008837,1,0
AIDS,BIH,0.01292509,1,1
Bite of Venomous Animal,BIH,0.00001878,1,1
Diarrhea/Dysentery,BIH,0.0107962,1,1
Drowning,BIH,0.00306602,1,1
Encephalitis,BIH,0.00227086,1,1
Falls,BIH,0.00596797,1,1
Fires,BIH,0.00108647,1,1
Hemorrhagic fever,BIH,0.00312044,1,1
Malaria,BIH,0,1,1
Measles,BIH,0.00075905,1,1
Meningitis,BIH,0.01062059,1,1
Other Cancers,BIH,0.3397229,1,1
Other Cardiovascular Diseases,BIH,0.04892169,1,1
Other Defined Causes of Child Deaths,BIH,0.34788543,1,1
Other Digestive Diseases,BIH,0.02330341,1,1
Other Infectious Diseases,BIH,0.04400821,1,1
Pneumonia,BIH,0.05510842,1,1
Poisonings,BIH,0.08824106,1,1
Road Traffic,BIH,0.00116511,1,1
Sepsis,BIH,0.00089121,1,1
Violent Death,BIH,0.00012109,1,1
AIDS,BIH,0.00414985,10,0
Bite of Venomous Animal,BIH,0.00009017,10,0
Diarrhea/Dysentery,BIH,0.00142027,10,0
Drowning,BIH,0.00615664,10,0
Encephalitis,BIH,0.00118346,10,0
Falls,BIH,0.00541071,10,0
Fires,BIH,0.00029471,10,0
Hemorrhagic fever,BIH,0.00115096,10,0
Malaria,BIH,0,10,0
Measles,BIH,0.00031334,10,0
Meningitis,BIH,0.00288537,10,0
Other Cancers,BIH,0.30801405,10,0
Other Cardiovascular Diseases,BIH,0.08413175,10,0
Other Defined Causes of Child Deaths,BIH,0.43439294,10,0
Other Digestive Diseases,BIH,0.00956856,10,0
Other Infectious Diseases,BIH,0.01984082,10,0
Pneumonia,BIH,0.02557049,10,0
Poisonings,BIH,0.09326768,10,0
Road Traffic,BIH,0.00124068,10,0
Sepsis,BIH,0.00081237,10,0
Violent Death,BIH,0.00010517,10,0
AIDS,BIH,0.00542688,10,1
Bite of Venomous Animal,BIH,0.00008683,10,1
Diarrhea/Dysentery,BIH,0.00260009,10,1
Drowning,BIH,0.00351486,10,1
Encephalitis,BIH,0.0016436,10,1
Falls,BIH,0.0044788,10,1
Fires,BIH,0.00031412,10,1
Hemorrhagic fever,BIH,0.00130574,10,1
Malaria,BIH,0,10,1
Measles,BIH,0.00029648,10,1
Meningitis,BIH,0.00400726,10,1
Other Cancers,BIH,0.35634775,10,1
Other Cardiovascular Diseases,BIH,0.11798902,10,1
Other Defined Causes of Child Deaths,BIH,0.34618257,10,1
Other Digestive Diseases,BIH,0.01358216,10,1
Other Infectious Diseases,BIH,0.02827957,10,1
Pneumonia,BIH,0.04741822,10,1
Poisonings,BIH,0.0622496,10,1
Road Traffic,BIH,0.00203291,10,1
Sepsis,BIH,0.00214344,10,1
Violent Death,BIH,0.0001001,10,1
AIDS,BIH,0.00118119,0,0
Bite of Venomous Animal,BIH,7.50E-06,0,0
Diarrhea/Dysentery,BIH,0.03032809,0,0
Drowning,BIH,0.00026295,0,0
Encephalitis,BIH,0.00378421,0,0
Falls,BIH,0.00149905,0,0
Fires,BIH,0.00022264,0,0
Hemorrhagic fever,BIH,0.00095787,0,0
Malaria,BIH,0,0,0
Measles,BIH,0.00042585,0,0
Meningitis,BIH,0.01925491,0,0
Other Cancers,BIH,0.04189865,0,0
Other Cardiovascular Diseases,BIH,0.05227082,0,0
Other Defined Causes of Child Deaths,BIH,0.63871417,0,0
Other Digestive Diseases,BIH,0,0,0
Other Infectious Diseases,BIH,0.06688821,0,0
Pneumonia,BIH,0.13113882,0,0
Poisonings,BIH,0.00978954,0,0
Road Traffic,BIH,0.00020484,0,0
Sepsis,BIH,0.00113581,0,0
Violent Death,BIH,0.00003489,0,0
AIDS,BIH,0.00141055,0,1
Bite of Venomous Animal,BIH,4.32E-06,0,1
Diarrhea/Dysentery,BIH,0.03848321,0,1
Drowning,BIH,0.00015845,0,1
Encephalitis,BIH,0.00268756,0,1
Falls,BIH,0.00139752,0,1
Fires,BIH,0.00020635,0,1
Hemorrhagic fever,BIH,0.0007937,0,1
Malaria,BIH,0,0,1
Measles,BIH,0.00041653,0,1
Meningitis,BIH,0.01367513,0,1
Other Cancers,BIH,0.04139509,0,1
Other Cardiovascular Diseases,BIH,0.04239817,0,1
Other Defined Causes of Child Deaths,BIH,0.64309894,0,1
Other Digestive Diseases,BIH,0,0,1
Other Infectious Diseases,BIH,0.07342606,0,1
Pneumonia,BIH,0.13109317,0,1
Poisonings,BIH,0.00766356,0,1
Road Traffic,BIH,0.00041405,0,1
Sepsis,BIH,0.00124464,0,1
Violent Death,BIH,0.000033,0,1
AIDS,BIH,0.00439988,5,0
Bite of Venomous Animal,BIH,0.00009961,5,0
Diarrhea/Dysentery,BIH,0.0021993,5,0
Drowning,BIH,0.00691577,5,0
Encephalitis,BIH,0.00103386,5,0
Falls,BIH,0.00494588,5,0
Fires,BIH,0.00044455,5,0
Hemorrhagic fever,BIH,0.00191317,5,0
Malaria,BIH,0,5,0
Measles,BIH,0.0005137,5,0
Meningitis,BIH,0.00347048,5,0
Other Cancers,BIH,0.43518109,5,0
Other Cardiovascular Diseases,BIH,0.05619679,5,0
Other Defined Causes of Child Deaths,BIH,0.30059677,5,0
Other Digestive Diseases,BIH,0.02207416,5,0
Other Infectious Diseases,BIH,0.02527399,5,0
Pneumonia,BIH,0.03153306,5,0
Poisonings,BIH,0.09985646,5,0
Road Traffic,BIH,0.00248516,5,0
Sepsis,BIH,0.0007867,5,0
Violent Death,BIH,0.00007964,5,0
AIDS,BIH,0.00570172,5,1
Bite of Venomous Animal,BIH,0.00006927,5,1
Diarrhea/Dysentery,BIH,0.00391506,5,1
Drowning,BIH,0.00329875,5,1
Encephalitis,BIH,0.00133114,5,1
Falls,BIH,0.00515363,5,1
Fires,BIH,0.00056988,5,1
Hemorrhagic fever,BIH,0.00302716,5,1
Malaria,BIH,0,5,1
Measles,BIH,0.00041579,5,1
Meningitis,BIH,0.00446852,5,1
Other Cancers,BIH,0.39839298,5,1
Other Cardiovascular Diseases,BIH,0.06279476,5,1
Other Defined Causes of Child Deaths,BIH,0.33385705,5,1
Other Digestive Diseases,BIH,0.01705431,5,1
Other Infectious Diseases,BIH,0.03019468,5,1
Pneumonia,BIH,0.04356471,5,1
Poisonings,BIH,0.08101742,5,1
Road Traffic,BIH,0.00338039,5,1
Sepsis,BIH,0.00172979,5,1
Violent Death,BIH,0.00006301,5,1
AIDS,BHS,0.19308034,1,0
Bite of Venomous Animal,BHS,0.00001137,1,0
Diarrhea/Dysentery,BHS,0.0183404,1,0
Drowning,BHS,0.00833499,1,0
Encephalitis,BHS,0.00044692,1,0
Falls,BHS,0.00156931,1,0
Fires,BHS,0.0015714,1,0
Hemorrhagic fever,BHS,0.00583109,1,0
Malaria,BHS,0,1,0
Measles,BHS,0.00021016,1,0
Meningitis,BHS,0.00991169,1,0
Other Cancers,BHS,0.11086783,1,0
Other Cardiovascular Diseases,BHS,0.13328016,1,0
Other Defined Causes of Child Deaths,BHS,0.37862881,1,0
Other Digestive Diseases,BHS,0.01517297,1,0
Other Infectious Diseases,BHS,0.06760454,1,0
Pneumonia,BHS,0.03510174,1,0
Poisonings,BHS,0.00619086,1,0
Road Traffic,BHS,0.01161356,1,0
Sepsis,BHS,0.00142386,1,0
Violent Death,BHS,0.00080799,1,0
AIDS,BHS,0.27308886,1,1
Bite of Venomous Animal,BHS,0.00001725,1,1
Diarrhea/Dysentery,BHS,0.01266348,1,1
Drowning,BHS,0.00246499,1,1
Encephalitis,BHS,0.0002642,1,1
Falls,BHS,0.0034015,1,1
Fires,BHS,0.00109088,1,1
Hemorrhagic fever,BHS,0.01183794,1,1
Malaria,BHS,0,1,1
Measles,BHS,0.00021407,1,1
Meningitis,BHS,0.00585881,1,1
Other Cancers,BHS,0.13200683,1,1
Other Cardiovascular Diseases,BHS,0.08765929,1,1
Other Defined Causes of Child Deaths,BHS,0.36413082,1,1
Other Digestive Diseases,BHS,0.00758973,1,1
Other Infectious Diseases,BHS,0.05677096,1,1
Pneumonia,BHS,0.02438656,1,1
Poisonings,BHS,0.00706115,1,1
Road Traffic,BHS,0.0046744,1,1
Sepsis,BHS,0.0045525,1,1
Violent Death,BHS,0.00026576,1,1
AIDS,BHS,0.29386621,10,0
Bite of Venomous Animal,BHS,0.00001836,10,0
Diarrhea/Dysentery,BHS,0.00416689,10,0
Drowning,BHS,0.00640931,10,0
Encephalitis,BHS,0.00036419,10,0
Falls,BHS,0.00200728,10,0
Fires,BHS,0.00029045,10,0
Hemorrhagic fever,BHS,0.0040227,10,0
Malaria,BHS,0,10,0
Measles,BHS,0.00012424,10,0
Meningitis,BHS,0.00488581,10,0
Other Cancers,BHS,0.16917638,10,0
Other Cardiovascular Diseases,BHS,0.12928114,10,0
Other Defined Causes of Child Deaths,BHS,0.29178653,10,0
Other Digestive Diseases,BHS,0.01154135,10,0
Other Infectious Diseases,BHS,0.04992219,10,0
Pneumonia,BHS,0.01545141,10,0
Poisonings,BHS,0.00167952,10,0
Road Traffic,BHS,0.01231797,10,0
Sepsis,BHS,0.00176263,10,0
Violent Death,BHS,0.00092543,10,0
AIDS,BHS,0.27150027,10,1
Bite of Venomous Animal,BHS,0.00001435,10,1
Diarrhea/Dysentery,BHS,0.00261968,10,1
Drowning,BHS,0.00136362,10,1
Encephalitis,BHS,0.00037845,10,1
Falls,BHS,0.00254455,10,1
Fires,BHS,0.00013055,10,1
Hemorrhagic fever,BHS,0.00671155,10,1
Malaria,BHS,0,10,1
Measles,BHS,0.00027901,10,1
Meningitis,BHS,0.00507698,10,1
Other Cancers,BHS,0.164464,10,1
Other Cardiovascular Diseases,BHS,0.19506598,10,1
Other Defined Causes of Child Deaths,BHS,0.26111918,10,1
Other Digestive Diseases,BHS,0.01158896,10,1
Other Infectious Diseases,BHS,0.05559316,10,1
Pneumonia,BHS,0.00613812,10,1
Poisonings,BHS,0.00151213,10,1
Road Traffic,BHS,0.00313848,10,1
Sepsis,BHS,0.01048229,10,1
Violent Death,BHS,0.00027869,10,1
AIDS,BHS,0.04709772,0,0
Bite of Venomous Animal,BHS,0.00001136,0,0
Diarrhea/Dysentery,BHS,0.0220103,0,0
Drowning,BHS,0.00100891,0,0
Encephalitis,BHS,0.00034347,0,0
Falls,BHS,0.00092839,0,0
Fires,BHS,0.00049185,0,0
Hemorrhagic fever,BHS,0.00337353,0,0
Malaria,BHS,0,0,0
Measles,BHS,0.00012971,0,0
Meningitis,BHS,0.00809338,0,0
Other Cancers,BHS,0.02807993,0,0
Other Cardiovascular Diseases,BHS,0.07988808,0,0
Other Defined Causes of Child Deaths,BHS,0.66527989,0,0
Other Digestive Diseases,BHS,0,0,0
Other Infectious Diseases,BHS,0.0483608,0,0
Pneumonia,BHS,0.08955851,0,0
Poisonings,BHS,0.0011007,0,0
Road Traffic,BHS,0.00180769,0,0
Sepsis,BHS,0.00225034,0,0
Violent Death,BHS,0.00018543,0,0
AIDS,BHS,0.05768312,0,1
Bite of Venomous Animal,BHS,4.83E-06,0,1
Diarrhea/Dysentery,BHS,0.01843412,0,1
Drowning,BHS,0.00040641,0,1
Encephalitis,BHS,0.00016776,0,1
Falls,BHS,0.00233677,0,1
Fires,BHS,0.00045173,0,1
Hemorrhagic fever,BHS,0.00523852,0,1
Malaria,BHS,0,0,1
Measles,BHS,0.00012809,0,1
Meningitis,BHS,0.0039539,0,1
Other Cancers,BHS,0.02496032,0,1
Other Cardiovascular Diseases,BHS,0.07945151,0,1
Other Defined Causes of Child Deaths,BHS,0.67580301,0,1
Other Digestive Diseases,BHS,0,0,1
Other Infectious Diseases,BHS,0.0507144,0,1
Pneumonia,BHS,0.07175043,0,1
Poisonings,BHS,0.00282824,0,1
Road Traffic,BHS,0.00114275,0,1
Sepsis,BHS,0.00446953,0,1
Violent Death,BHS,0.00007456,0,1
AIDS,BHS,0.15812488,5,0
Bite of Venomous Animal,BHS,0.00003086,5,0
Diarrhea/Dysentery,BHS,0.00824525,5,0
Drowning,BHS,0.009803,5,0
Encephalitis,BHS,0.00027573,5,0
Falls,BHS,0.00344725,5,0
Fires,BHS,0.00117324,5,0
Hemorrhagic fever,BHS,0.00781204,5,0
Malaria,BHS,0,5,0
Measles,BHS,0.00033652,5,0
Meningitis,BHS,0.00477677,5,0
Other Cancers,BHS,0.16576916,5,0
Other Cardiovascular Diseases,BHS,0.10752571,5,0
Other Defined Causes of Child Deaths,BHS,0.40117146,5,0
Other Digestive Diseases,BHS,0.00623891,5,0
Other Infectious Diseases,BHS,0.07235282,5,0
Pneumonia,BHS,0.02462537,5,0
Poisonings,BHS,0.00304376,5,0
Road Traffic,BHS,0.02217235,5,0
Sepsis,BHS,0.00199202,5,0
Violent Death,BHS,0.00108288,5,0
AIDS,BHS,0.16330954,5,1
Bite of Venomous Animal,BHS,0.00004396,5,1
Diarrhea/Dysentery,BHS,0.0162612,5,1
Drowning,BHS,0.00304439,5,1
Encephalitis,BHS,0.00046157,5,1
Falls,BHS,0.00350598,5,1
Fires,BHS,0.00091323,5,1
Hemorrhagic fever,BHS,0.01155897,5,1
Malaria,BHS,0,5,1
Measles,BHS,0.00030834,5,1
Meningitis,BHS,0.00799642,5,1
Other Cancers,BHS,0.16761594,5,1
Other Cardiovascular Diseases,BHS,0.12467565,5,1
Other Defined Causes of Child Deaths,BHS,0.37189298,5,1
Other Digestive Diseases,BHS,0.01235346,5,1
Other Infectious Diseases,BHS,0.07679821,5,1
Pneumonia,BHS,0.01742421,5,1
Poisonings,BHS,0.00489455,5,1
Road Traffic,BHS,0.00978632,5,1
Sepsis,BHS,0.00673798,5,1
Violent Death,BHS,0.00041709,5,1
AIDS,BHR,0.09041137,1,0
Bite of Venomous Animal,BHR,0.00002726,1,0
Diarrhea/Dysentery,BHR,0.0136812,1,0
Drowning,BHR,0.00404713,1,0
Encephalitis,BHR,0.00282629,1,0
Falls,BHR,0.00803113,1,0
Fires,BHR,0.0005053,1,0
Hemorrhagic fever,BHR,0.00666442,1,0
Malaria,BHR,0,1,0
Measles,BHR,0.00203181,1,0
Meningitis,BHR,0.00641458,1,0
Other Cancers,BHR,0.13928288,1,0
Other Cardiovascular Diseases,BHR,0.07325164,1,0
Other Defined Causes of Child Deaths,BHR,0.40165339,1,0
Other Digestive Diseases,BHR,0.01570689,1,0
Other Infectious Diseases,BHR,0.16757886,1,0
Pneumonia,BHR,0.03932682,1,0
Poisonings,BHR,0.00461411,1,0
Road Traffic,BHR,0.01946612,1,0
Sepsis,BHR,0.00417698,1,0
Violent Death,BHR,0.00030182,1,0
AIDS,BHR,0.10971157,1,1
Bite of Venomous Animal,BHR,0.00002596,1,1
Diarrhea/Dysentery,BHR,0.0130463,1,1
Drowning,BHR,0.00232246,1,1
Encephalitis,BHR,0.0027945,1,1
Falls,BHR,0.00832882,1,1
Fires,BHR,0.00042046,1,1
Hemorrhagic fever,BHR,0.00489681,1,1
Malaria,BHR,0,1,1
Measles,BHR,0.00254686,1,1
Meningitis,BHR,0.0063425,1,1
Other Cancers,BHR,0.11586931,1,1
Other Cardiovascular Diseases,BHR,0.07515527,1,1
Other Defined Causes of Child Deaths,BHR,0.42367948,1,1
Other Digestive Diseases,BHR,0.01800579,1,1
Other Infectious Diseases,BHR,0.16101226,1,1
Pneumonia,BHR,0.03558731,1,1
Poisonings,BHR,0.00241087,1,1
Road Traffic,BHR,0.01490938,1,1
Sepsis,BHR,0.00279014,1,1
Violent Death,BHR,0.00014395,1,1
AIDS,BHR,0.0351758,10,0
Bite of Venomous Animal,BHR,0.00005444,10,0
Diarrhea/Dysentery,BHR,0.00536375,10,0
Drowning,BHR,0.00308186,10,0
Encephalitis,BHR,0.00161782,10,0
Falls,BHR,0.00616493,10,0
Fires,BHR,0.00047431,10,0
Hemorrhagic fever,BHR,0.00323433,10,0
Malaria,BHR,0,10,0
Measles,BHR,0.00014385,10,0
Meningitis,BHR,0.00461893,10,0
Other Cancers,BHR,0.24986539,10,0
Other Cardiovascular Diseases,BHR,0.12292155,10,0
Other Defined Causes of Child Deaths,BHR,0.34347164,10,0
Other Digestive Diseases,BHR,0.01310393,10,0
Other Infectious Diseases,BHR,0.14594728,10,0
Pneumonia,BHR,0.028182,10,0
Poisonings,BHR,0.00398717,10,0
Road Traffic,BHR,0.02971203,10,0
Sepsis,BHR,0.00257379,10,0
Violent Death,BHR,0.00030519,10,0
AIDS,BHR,0.03556609,10,1
Bite of Venomous Animal,BHR,0.00002125,10,1
Diarrhea/Dysentery,BHR,0.01482908,10,1
Drowning,BHR,0.00261664,10,1
Encephalitis,BHR,0.00322149,10,1
Falls,BHR,0.00317338,10,1
Fires,BHR,0.00040211,10,1
Hemorrhagic fever,BHR,0.00277933,10,1
Malaria,BHR,0,10,1
Measles,BHR,0.0001654,10,1
Meningitis,BHR,0.00919734,10,1
Other Cancers,BHR,0.23322866,10,1
Other Cardiovascular Diseases,BHR,0.11143441,10,1
Other Defined Causes of Child Deaths,BHR,0.39304993,10,1
Other Digestive Diseases,BHR,0.01499055,10,1
Other Infectious Diseases,BHR,0.12044225,10,1
Pneumonia,BHR,0.02753226,10,1
Poisonings,BHR,0.00329121,10,1
Road Traffic,BHR,0.01670768,10,1
Sepsis,BHR,0.00713839,10,1
Violent Death,BHR,0.00021256,10,1
AIDS,BHR,0.01226171,0,0
Bite of Venomous Animal,BHR,6.68E-06,0,0
Diarrhea/Dysentery,BHR,0.02535865,0,0
Drowning,BHR,0.00061967,0,0
Encephalitis,BHR,0.00186767,0,0
Falls,BHR,0.00179712,0,0
Fires,BHR,0.00020677,0,0
Hemorrhagic fever,BHR,0.00189839,0,0
Malaria,BHR,0,0,0
Measles,BHR,0.0004858,0,0
Meningitis,BHR,0.00412644,0,0
Other Cancers,BHR,0.04454133,0,0
Other Cardiovascular Diseases,BHR,0.02532215,0,0
Other Defined Causes of Child Deaths,BHR,0.7653466,0,0
Other Digestive Diseases,BHR,0,0,0
Other Infectious Diseases,BHR,0.05627329,0,0
Pneumonia,BHR,0.04954988,0,0
Poisonings,BHR,0.00097699,0,0
Road Traffic,BHR,0.00375398,0,0
Sepsis,BHR,0.00548312,0,0
Violent Death,BHR,0.00012376,0,0
AIDS,BHR,0.01170476,0,1
Bite of Venomous Animal,BHR,3.53E-06,0,1
Diarrhea/Dysentery,BHR,0.02185782,0,1
Drowning,BHR,0.00045516,0,1
Encephalitis,BHR,0.00192888,0,1
Falls,BHR,0.00165207,0,1
Fires,BHR,0.00015622,0,1
Hemorrhagic fever,BHR,0.0016525,0,1
Malaria,BHR,0,0,1
Measles,BHR,0.00043178,0,1
Meningitis,BHR,0.00426171,0,1
Other Cancers,BHR,0.02347096,0,1
Other Cardiovascular Diseases,BHR,0.03009465,0,1
Other Defined Causes of Child Deaths,BHR,0.79970524,0,1
Other Digestive Diseases,BHR,0,0,1
Other Infectious Diseases,BHR,0.05127034,0,1
Pneumonia,BHR,0.04581824,0,1
Poisonings,BHR,0.00099302,0,1
Road Traffic,BHR,0.00186416,0,1
Sepsis,BHR,0.0026105,0,1
Violent Death,BHR,0.00006844,0,1
AIDS,BHR,0.03995456,5,0
Bite of Venomous Animal,BHR,0.00004467,5,0
Diarrhea/Dysentery,BHR,0.00931131,5,0
Drowning,BHR,0.00298926,5,0
Encephalitis,BHR,0.00341043,5,0
Falls,BHR,0.00237111,5,0
Fires,BHR,0.00035164,5,0
Hemorrhagic fever,BHR,0.0074278,5,0
Malaria,BHR,0,5,0
Measles,BHR,0.00052771,5,0
Meningitis,BHR,0.00864495,5,0
Other Cancers,BHR,0.23501678,5,0
Other Cardiovascular Diseases,BHR,0.10123528,5,0
Other Defined Causes of Child Deaths,BHR,0.3299023,5,0
Other Digestive Diseases,BHR,0.00644812,5,0
Other Infectious Diseases,BHR,0.19030412,5,0
Pneumonia,BHR,0.02178669,5,0
Poisonings,BHR,0.00522355,5,0
Road Traffic,BHR,0.02970284,5,0
Sepsis,BHR,0.0050216,5,0
Violent Death,BHR,0.00032526,5,0
AIDS,BHR,0.0448258,5,1
Bite of Venomous Animal,BHR,0.00003106,5,1
Diarrhea/Dysentery,BHR,0.02530028,5,1
Drowning,BHR,0.0019582,5,1
Encephalitis,BHR,0.0043933,5,1
Falls,BHR,0.00285829,5,1
Fires,BHR,0.00034504,5,1
Hemorrhagic fever,BHR,0.00560757,5,1
Malaria,BHR,0,5,1
Measles,BHR,0.00064726,5,1
Meningitis,BHR,0.01113637,5,1
Other Cancers,BHR,0.22006882,5,1
Other Cardiovascular Diseases,BHR,0.08121566,5,1
Other Defined Causes of Child Deaths,BHR,0.3596389,5,1
Other Digestive Diseases,BHR,0.01591044,5,1
Other Infectious Diseases,BHR,0.17107095,5,1
Pneumonia,BHR,0.02273154,5,1
Poisonings,BHR,0.00344735,5,1
Road Traffic,BHR,0.02186202,5,1
Sepsis,BHR,0.00677798,5,1
Violent Death,BHR,0.00017318,5,1
AIDS,BGR,0.01878169,1,0
Bite of Venomous Animal,BGR,0.0000364,1,0
Diarrhea/Dysentery,BGR,0.01059644,1,0
Drowning,BGR,0.00332851,1,0
Encephalitis,BGR,0.00618415,1,0
Falls,BGR,0.00922608,1,0
Fires,BGR,0.00143559,1,0
Hemorrhagic fever,BGR,0.00121503,1,0
Malaria,BGR,0,1,0
Measles,BGR,0.000255,1,0
Meningitis,BGR,0.02892207,1,0
Other Cancers,BGR,0.19684419,1,0
Other Cardiovascular Diseases,BGR,0.1605551,1,0
Other Defined Causes of Child Deaths,BGR,0.32465842,1,0
Other Digestive Diseases,BGR,0.02193566,1,0
Other Infectious Diseases,BGR,0.02894312,1,0
Pneumonia,BGR,0.16678554,1,0
Poisonings,BGR,0.01127614,1,0
Road Traffic,BGR,0.00676619,1,0
Sepsis,BGR,0.00209519,1,0
Violent Death,BGR,0.00015948,1,0
AIDS,BGR,0.02349896,1,1
Bite of Venomous Animal,BGR,8.57E-06,1,1
Diarrhea/Dysentery,BGR,0.01843143,1,1
Drowning,BGR,0.00201121,1,1
Encephalitis,BGR,0.00502402,1,1
Falls,BGR,0.00725456,1,1
Fires,BGR,0.00123955,1,1
Hemorrhagic fever,BGR,0.00227358,1,1
Malaria,BGR,0,1,1
Measles,BGR,0.00023007,1,1
Meningitis,BGR,0.0234964,1,1
Other Cancers,BGR,0.19734,1,1
Other Cardiovascular Diseases,BGR,0.15237759,1,1
Other Defined Causes of Child Deaths,BGR,0.31071787,1,1
Other Digestive Diseases,BGR,0.01582864,1,1
Other Infectious Diseases,BGR,0.02946857,1,1
Pneumonia,BGR,0.19254061,1,1
Poisonings,BGR,0.00789411,1,1
Road Traffic,BGR,0.00802484,1,1
Sepsis,BGR,0.0021963,1,1
Violent Death,BGR,0.00014312,1,1
AIDS,BGR,0.00939061,10,0
Bite of Venomous Animal,BGR,0.00006589,10,0
Diarrhea/Dysentery,BGR,0.002422,10,0
Drowning,BGR,0.01157858,10,0
Encephalitis,BGR,0.00327024,10,0
Falls,BGR,0.01323363,10,0
Fires,BGR,0.00033725,10,0
Hemorrhagic fever,BGR,0.00095295,10,0
Malaria,BGR,0,10,0
Measles,BGR,0.00022788,10,0
Meningitis,BGR,0.00797318,10,0
Other Cancers,BGR,0.29207119,10,0
Other Cardiovascular Diseases,BGR,0.21701374,10,0
Other Defined Causes of Child Deaths,BGR,0.29887996,10,0
Other Digestive Diseases,BGR,0.00900038,10,0
Other Infectious Diseases,BGR,0.02301622,10,0
Pneumonia,BGR,0.08208733,10,0
Poisonings,BGR,0.00805369,10,0
Road Traffic,BGR,0.01846944,10,0
Sepsis,BGR,0.00174388,10,0
Violent Death,BGR,0.00021195,10,0
AIDS,BGR,0.01168263,10,1
Bite of Venomous Animal,BGR,0.00003306,10,1
Diarrhea/Dysentery,BGR,0.00285533,10,1
Drowning,BGR,0.00598516,10,1
Encephalitis,BGR,0.00303507,10,1
Falls,BGR,0.0054224,10,1
Fires,BGR,0.00025376,10,1
Hemorrhagic fever,BGR,0.00141667,10,1
Malaria,BGR,0,10,1
Measles,BGR,0.00028394,10,1
Meningitis,BGR,0.00739972,10,1
Other Cancers,BGR,0.33936221,10,1
Other Cardiovascular Diseases,BGR,0.23464258,10,1
Other Defined Causes of Child Deaths,BGR,0.24401958,10,1
